Customer ID,LifetimeSpend,AvgQuantityPerLine,TotalLineItems,Country,Recency,Frequency,Return_Recency,Return_Frequency,TotalReturnValue,AvgReturnValue,TotalReturnLineItems,AvgReturnQuantityPerLine,CustomerTenureDays,AOV,PurchaseVelocity,Return_Value_Ratio,Spend_Cluster_Unclassified,Spend_Cluster_0,Spend_Cluster_1,Spend_Cluster_2,Cluster_Median_Delta,Financial_Momentum,Lifespan_Consistency,Is_Churned
13313,2175.25,12.45384615,130,United Kingdom,70,8,216,3,22.05,5.5125,4,2.25,467,271.90625,0.017130621,0.010136766,0,97.88,1906.02,171.35,2.1875,31.075,3736,0
13315,310.26,10.54545455,22,United Kingdom,419,1,270,0,0,0,0,0,419,310.26,0.002386635,0,0,12.6,297.66,0,13.09375,0.740477327,419,1
13316,7085.49,163.3522727,88,United Kingdom,123,6,143,1,122.4,122.4,1,48,370,1180.915,0.016216216,0.01727474,0,0,6590.44,495.05,3.84375,57.60560976,2220,0
13317,4166.51,8.266409266,259,United Kingdom,89,15,109,9,283.95,10.92115385,26,2.5,457,277.7673333,0.032822757,0.068150562,0,20.6,3196.18,949.73,2.78125,46.8147191,6855,0
13319,13451.35,8.995176849,622,United Kingdom,1,41,31,13,221.4,10.06363636,22,2.045454545,463,328.0817073,0.088552916,0.016459314,0,17.4,10282.79,3151.16,0.03125,13451.35,18983,0
13320,669.25,9.244444444,45,United Kingdom,164,2,158,1,10.15,10.15,1,7,209,334.625,0.009569378,0.015166231,0,0,669.25,0,5.125,4.080792683,418,0
13324,4459.17,53.19444444,72,United Kingdom,43,10,174,3,42.95,8.59,5,2.6,294,445.917,0.034013605,0.009631837,0,0,2755.67,1703.5,1.34375,103.7016279,2940,0
13326,281.76,10.76923077,13,United Kingdom,162,1,270,0,0,0,0,0,162,281.76,0.00617284,0,0,0,256.26,25.5,5.0625,1.739259259,162,1
13327,6244.75,12.28630705,241,United Kingdom,26,14,301,1,128.25,42.75,3,6.333333333,451,446.0535714,0.031042129,0.020537251,0,63,5530.1,651.65,0.8125,240.1826923,6314,0
13328,1308.48,40,17,United Kingdom,46,1,270,0,0,0,0,0,46,1308.48,0.02173913,0,0,0,1308.48,0,1.4375,28.44521739,46,1
13329,4188.02,25.89565217,115,United Kingdom,97,7,84,6,135.95,19.42142857,7,6.428571429,465,598.2885714,0.015053763,0.032461641,0,0,3276.17,911.85,3.03125,43.17546392,3255,1
13330,1990.99,18.15584416,77,United Kingdom,46,4,270,0,0,0,0,0,385,497.7475,0.01038961,0,0,0,1624.84,366.15,1.4375,43.2823913,1540,0
13331,262.4,4.5,12,United Kingdom,132,1,270,0,0,0,0,0,132,262.4,0.007575758,0,0,0,116.7,145.7,2.699386503,1.987878788,132,1
13333,1015.74,12.45454545,55,United Kingdom,141,3,270,0,0,0,0,0,389,338.58,0.007712082,0,0,0,911.44,104.3,4.40625,7.203829787,1167,1
13334,4329.92,6.672566372,339,United Kingdom,36,3,383,1,6.75,6.75,1,1,383,1443.306667,0.007832898,0.00155892,0,85.4,3495.25,749.27,1.125,120.2755556,1149,0
13337,1550.06,10.74157303,89,United Kingdom,276,1,249,1,25.2,12.6,2,12,276,1550.06,0.003623188,0.016257435,0,0,1164.86,385.2,8.625,5.61615942,276,1
13338,1791.8,7.325,120,United Kingdom,272,3,264,3,116.8,9.733333333,12,1.25,434,597.2666667,0.006912442,0.065185847,0,120.4,936.7,734.7,8.5,6.5875,1302,0
13340,15042.11,41.4469697,132,United Kingdom,7,6,270,0,0,0,0,0,385,2507.018333,0.015584416,0,0,0,7792.95,7249.16,0.21875,2148.872857,2310,0
13344,1656.15,8.808823529,68,United Kingdom,8,1,270,0,0,0,0,0,8,1656.15,0.125,0,0,172.8,777.15,706.2,0.25,207.01875,8,1
13345,327.6,6.571428571,21,United Kingdom,18,1,7,1,11.9,5.95,2,1,18,327.6,0.055555556,0.036324786,0,0,268.05,59.55,0.5625,18.2,18,1
13346,299.4,30,6,United Kingdom,193,6,270,0,0,0,0,0,327,49.9,0.018348624,0,0,0,299.4,0,6.03125,1.551295337,1962,1
13357,3185.61,5.809210526,304,United Kingdom,224,4,270,0,0,0,0,0,357,796.4025,0.011204482,0,0,55.71,2115.25,1014.65,7,14.22147321,1428,0
13359,520.7,5.944444444,36,United Kingdom,133,1,123,1,33.05,8.2625,4,1.25,133,520.7,0.007518797,0.063472249,0,0,456,64.7,4.15625,3.915037594,133,1
13360,1464.1,13.12676056,71,United Kingdom,162,4,158,2,39.55,6.591666667,6,1.5,431,366.025,0.009280742,0.027013182,0,25.2,1089.35,349.55,5.0625,9.037654321,1724,1
13361,1450.5,9.529411765,34,United Kingdom,202,2,270,0,0,0,0,0,348,725.25,0.005747126,0,0,42.6,227.45,1180.45,4.130879346,7.180693069,696,1
13362,3084.78,7.625668449,187,United Kingdom,18,4,131,2,31.25,10.41666667,3,3,155,771.195,0.025806452,0.010130382,0,129.3,2369.58,585.9,0.5625,171.3766667,620,0
13363,731.36,10.38095238,42,United Kingdom,140,1,270,0,0,0,0,0,140,731.36,0.007142857,0,0,0,667.06,64.3,4.375,5.224,140,1
13367,460.2,13.26315789,19,United Kingdom,162,1,270,0,0,0,0,0,162,460.2,0.00617284,0,0,0,396.7,63.5,5.0625,2.840740741,162,1
13368,448.1,11.58333333,24,United Kingdom,68,3,147,1,35.4,35.4,1,12,154,149.3666667,0.019480519,0.079000223,0,0,418.14,29.96,2.125,6.589705882,462,0
13369,213.75,7,18,United Kingdom,96,1,84,1,44.53,8.906,5,4.4,96,213.75,0.010416667,0.208327485,0,45,148.85,19.9,3,2.2265625,96,1
13370,721.32,7.636363636,44,United Kingdom,102,1,96,1,33.55,6.71,5,1.4,102,721.32,0.009803922,0.04651195,0,0,532.72,188.6,3.1875,7.071764706,102,1
13371,2271.46,10.69473684,95,United Kingdom,235,2,229,2,26.2,8.733333333,3,1,362,1135.73,0.005524862,0.011534432,0,0,1341.05,930.41,7.34375,9.665787234,724,1
13373,5262.64,12.28,250,United Kingdom,6,4,270,0,0,0,0,0,464,1315.66,0.00862069,0,0,50.4,4021.09,1191.15,0.1875,877.1066667,1856,0
13374,372.8,8.375,16,United Kingdom,145,2,270,0,0,0,0,0,180,186.4,0.011111111,0,0,0,261.6,111.2,4.53125,2.571034483,360,1
13375,1013.58,20.05882353,34,United Kingdom,175,1,270,0,0,0,0,0,175,1013.58,0.005714286,0,0,0,876.53,137.05,5.46875,5.791885714,175,1
13377,1445.43,9.525641026,78,United Kingdom,127,2,370,1,7.45,3.725,2,1.5,376,722.715,0.005319149,0.005154176,0,12.6,881.88,550.95,3.96875,11.38133858,752,1
13380,62.4,16,3,United Kingdom,163,1,270,0,0,0,0,0,163,62.4,0.006134969,0,0,0,62.4,0,5.09375,0.382822086,163,1
13381,4974.32,15.79245283,212,United Kingdom,29,7,284,2,26.85,6.7125,4,3.75,468,710.6171429,0.014957265,0.005397723,0,-3.65,3438.46,1539.51,0.90625,171.5282759,3276,0
13382,1387.58,10.03488372,86,United Kingdom,11,5,270,0,0,0,0,0,462,277.516,0.010822511,0,0,17.7,1211.98,157.9,0.34375,126.1436364,2310,1
13383,305.28,288,1,United Kingdom,274,1,270,0,0,0,0,0,274,305.28,0.003649635,0,0,0,305.28,0,8.5625,1.114160584,274,1
13384,2512.81,14.78448276,116,United Kingdom,120,4,179,2,16.09,4.0225,4,1.25,231,628.2025,0.017316017,0.00640319,0,0,1963,549.81,3.75,20.94008333,924,0
13385,534.57,8.028571429,35,United Kingdom,60,1,270,0,0,0,0,0,60,534.57,0.016666667,0,0,23.4,296.27,214.9,1.875,8.9095,60,1
13386,835.46,16.58064516,31,United Kingdom,144,2,270,0,0,0,0,0,167,417.73,0.011976048,0,0,0,771.86,63.6,4.5,5.801805556,334,1
13387,181.84,1.671428571,70,United Kingdom,147,1,270,0,0,0,0,0,147,181.84,0.006802721,0,0,8.4,145.84,27.6,4.59375,1.237006803,147,1
13388,508.55,12.32352941,34,United Kingdom,334,1,270,0,0,0,0,0,334,508.55,0.002994012,0,0,0,373.07,135.48,10.4375,1.52260479,334,0
13392,91.14,10.25,8,United Kingdom,407,1,270,0,0,0,0,0,407,91.14,0.002457002,0,0,0,76.14,15,12.71875,0.223931204,407,1
13393,1105.85,9.01369863,73,United Kingdom,314,4,315,2,25.6,6.4,4,1,462,276.4625,0.008658009,0.023149613,0,21.55,434.86,649.44,6.421267894,3.521815287,1848,1
13394,4324.84,11.46909091,275,United Kingdom,40,12,123,3,90.6,18.12,5,4,469,360.4033333,0.025586354,0.020948752,0,53.4,3762.84,508.6,1.25,108.121,5628,0
13395,872.51,22.06666667,60,United Kingdom,130,2,270,0,0,0,0,0,151,436.255,0.013245033,0,0,12.6,794.48,65.43,4.0625,6.711615385,302,0
13396,370.92,8.5,16,United Kingdom,49,1,43,1,16.35,16.35,1,3,49,370.92,0.020408163,0.044079586,0,0,291.42,79.5,1.53125,7.569795918,49,1
13397,2165.66,16.02941176,68,United Kingdom,25,7,340,2,83.85,41.925,2,3.5,419,309.38,0.016706444,0.038717989,0,12.6,1499.21,653.85,0.78125,86.6264,2933,0
13398,213,4.615384615,13,United Kingdom,179,1,270,0,0,0,0,0,179,213,0.005586592,0,0,0,113.6,99.4,5.59375,1.189944134,179,0
13399,275.4,8,15,United Kingdom,194,3,270,0,0,0,0,0,249,91.8,0.012048193,0,0,0,249.9,25.5,6.0625,1.419587629,747,1
13400,300.93,11.75,24,United Kingdom,313,1,304,1,9.9,9.9,1,2,313,300.93,0.003194888,0.032898016,0,0,295.98,4.95,9.78125,0.9614377,313,1
13402,913.9,11.01754386,57,United Kingdom,102,3,270,0,0,0,0,0,295,304.6333333,0.010169492,0,0,0,731.6,182.3,3.1875,8.959803922,885,0
13403,154.5,11.66666667,6,United Kingdom,118,2,270,0,0,0,0,0,453,77.25,0.004415011,0,0,0,129,25.5,3.6875,1.309322034,906,1
13405,784.16,28.8,25,United Kingdom,48,4,204,3,17.25,5.75,3,2.333333333,454,196.04,0.008810573,0.021998062,0,0,386.16,398,0.981595092,16.33666667,1816,0
13406,557.22,28.6,10,United Kingdom,157,2,357,1,11.7,11.7,1,6,362,278.61,0.005524862,0.020997093,0,0,557.22,0,4.90625,3.549171975,724,1
13407,2111.89,17.64130435,92,United Kingdom,309,3,309,3,132.81,18.97285714,7,9.571428571,392,703.9633333,0.007653061,0.062886798,0,0,1814.43,297.46,9.65625,6.834595469,1176,1
13408,27744.42,34.7826087,460,United Kingdom,8,54,24,12,272.41,20.95461538,13,5.153846154,466,513.7855556,0.115879828,0.009818551,0,25.2,24264.02,3455.2,0.25,3468.0525,25164,0
13410,1427.99,26.78125,32,United Kingdom,21,5,12,2,21.15,10.575,2,4.5,461,285.598,0.010845987,0.014811028,0,0,1392.19,35.8,0.65625,67.99952381,2305,0
13412,487.35,5.176470588,34,United Kingdom,350,1,270,0,0,0,0,0,350,487.35,0.002857143,0,0,0,316.3,171.05,10.9375,1.392428571,350,1
13413,353.12,8.704545455,44,United Kingdom,370,6,370,1,76.32,76.32,1,72,417,58.85333333,0.014388489,0.216130494,0,5.45,325.02,22.65,11.5625,0.954378378,2502,1
13414,1481.74,50.76470588,34,United Kingdom,27,4,461,1,11.9,5.95,2,1,333,370.435,0.012012012,0.008031099,0,9.9,1465.89,5.95,0.84375,54.87925926,1332,0
13415,665.42,3.575221239,113,United Kingdom,203,4,360,1,118.75,9.895833333,12,7.666666667,458,166.355,0.008733624,0.178458718,0,102.09,458.43,104.9,6.34375,3.277931034,1832,1
13416,228.3,9.428571429,7,United Kingdom,466,1,270,0,0,0,0,0,466,228.3,0.002145923,0,0,0,228.3,0,14.5625,0.489914163,466,1
13417,953.06,6.407407407,54,United Kingdom,278,4,304,1,75.6,15.12,5,4.8,400,238.265,0.01,0.079323442,0,30,639.5,283.56,8.6875,3.428273381,1600,0
13418,6976.4,14.24647887,284,United Kingdom,89,18,291,1,35.45,17.725,2,2,458,387.5777778,0.03930131,0.005081417,0,30.6,5718.2,1227.6,2.78125,78.38651685,8244,0
13421,3025.28,7.379912664,229,United Kingdom,20,7,20,3,14.3,4.766666667,3,1,393,432.1828571,0.017811705,0.004726835,0,7.15,2439.63,578.5,0.625,151.264,2751,1
13423,217.03,11.75,12,United Kingdom,159,1,270,0,0,0,0,0,159,217.03,0.006289308,0,0,0,207.08,9.95,4.96875,1.364968553,159,1
13424,557.92,12.82926829,41,United Kingdom,180,1,174,1,14.85,14.85,1,3,180,557.92,0.005555556,0.026616719,0,0,540.92,17,5.625,3.099555556,180,1
13425,2140.09,11.71317829,129,United Kingdom,25,3,242,3,27.7,9.233333333,3,2,309,713.3633333,0.009708738,0.012943381,0,0,1865.94,274.15,0.78125,85.6036,927,0
13426,5165.49,14.24770642,218,United Kingdom,67,14,270,0,0,0,0,0,460,368.9635714,0.030434783,0,0,0,3991.59,1173.9,2.09375,77.09686567,6440,0
13427,423.93,14.56521739,23,United Kingdom,208,3,270,0,0,0,0,0,452,141.31,0.006637168,0,0,0,413.98,9.95,6.5,2.038125,1356,0
13428,276.76,3.059701493,67,United Kingdom,244,2,270,0,0,0,0,0,244,138.38,0.008196721,0,0,0,265.02,11.74,7.625,1.134262295,488,1
13431,2020.14,10.64285714,84,United Kingdom,136,6,377,1,27,27,1,4,390,336.69,0.015384615,0.01336541,0,12.6,1444.94,562.6,4.25,14.85397059,2340,1
13432,436.55,1.945454545,110,United Kingdom,301,2,270,0,0,0,0,0,342,218.275,0.005847953,0,0,19.7,338.35,78.5,9.40625,1.450332226,684,1
13433,656.87,7.56,25,United Kingdom,231,4,167,1,1.45,1.45,1,1,427,164.2175,0.009367681,0.002207438,0,0,267.3,389.57,4.72392638,2.843593074,1708,1
13434,1132.62,22.56,25,United Kingdom,115,3,270,0,0,0,0,0,386,377.54,0.007772021,0,0,0,1132.62,0,3.59375,9.848869565,1158,1
13435,637.44,13.02083333,48,United Kingdom,106,2,270,0,0,0,0,0,230,318.72,0.008695652,0,0,7.5,452.49,177.45,3.3125,6.013584906,460,0
13438,46.5,10,1,United Kingdom,277,1,270,0,0,0,0,0,277,46.5,0.003610108,0,0,0,46.5,0,8.65625,0.167870036,277,1
13439,702.9,6.283185841,113,United Kingdom,118,2,270,0,0,0,0,0,256,351.45,0.0078125,0,0,20.6,580.36,101.94,3.6875,5.956779661,512,0
13440,1213.95,7.871428571,70,United Kingdom,153,7,153,3,81.3,7.390909091,11,2,182,173.4214286,0.038461538,0.066971457,0,0,886.45,327.5,4.78125,7.934313725,1274,1
13441,424.26,12.64,25,United Kingdom,162,1,270,0,0,0,0,0,162,424.26,0.00617284,0,0,0,353.06,71.2,5.0625,2.618888889,162,1
13442,419.87,3.026315789,38,United Kingdom,397,3,270,0,0,0,0,0,468,139.9566667,0.006410256,0,0,3.45,162.45,253.97,8.118609407,1.057607053,1404,1
13443,1236.92,3.974874372,199,United Kingdom,179,6,336,1,32.45,32.45,1,11,407,206.1533333,0.014742015,0.026234518,0,42.42,808.95,385.55,5.59375,6.910167598,2442,1
13444,619.08,5.807017544,57,United Kingdom,104,2,270,0,0,0,0,0,236,309.54,0.008474576,0,0,12.6,502.73,103.75,3.25,5.952692308,472,1
13445,241.9,28.28571429,7,United Kingdom,356,1,270,0,0,0,0,0,356,241.9,0.002808989,0,0,0,241.9,0,11.125,0.679494382,356,1
13446,3613.27,10.97652582,213,United Kingdom,160,11,150,7,268.62,12.79142857,21,3.095238095,394,328.4790909,0.027918782,0.074342631,0,19.5,3225.27,368.5,5,22.5829375,4334,1
13448,5640.07,7.652406417,374,United Kingdom,94,9,91,2,41,20.5,2,8,464,626.6744444,0.019396552,0.007269413,0,136.23,4234.33,1269.51,2.9375,60.00074468,4176,0
13450,2073.82,30.31168831,77,United Kingdom,104,7,301,1,2.5,2.5,1,2,333,296.26,0.021021021,0.001205505,0,74.3,1999.52,0,3.25,19.94057692,2331,0
13451,4538.6,5.274015748,635,United Kingdom,64,7,358,1,11.25,11.25,1,3,358,648.3714286,0.019553073,0.002478738,0,43.29,3888.01,607.3,2,70.915625,2506,0
13452,434.8,2.5,2,United Kingdom,1,2,270,0,0,0,0,0,203,217.4,0.009852217,0,0,0,0,434.8,0.020449898,434.8,406,0
13453,587.01,8.515151515,33,United Kingdom,20,2,123,2,22.7,11.35,2,1,132,293.505,0.015151515,0.038670551,0,0,425.06,161.95,0.625,29.3505,264,0
13454,219.87,8.608695652,23,United Kingdom,371,1,270,0,0,0,0,0,371,219.87,0.002695418,0,0,3.3,216.57,0,11.59375,0.592641509,371,1
13455,1724.43,5.162393162,117,United Kingdom,96,5,59,4,123.16,6.482105263,19,1.421052632,461,344.886,0.010845987,0.071420701,0,0,1107.88,616.55,3,17.9628125,2305,1
13457,143.27,8.454545455,11,United Kingdom,419,2,426,2,4.95,2.475,2,1.5,468,71.635,0.004273504,0.03455015,0,12.6,130.67,0,13.09375,0.341933174,936,1
13458,6443.72,14.13545817,251,United Kingdom,18,6,7,4,39.8,7.96,5,5.2,118,1073.953333,0.050847458,0.006176556,0,26.7,5587.77,829.25,0.5625,357.9844444,708,0
13459,1160.41,13.50684932,73,United Kingdom,355,2,270,0,0,0,0,0,412,580.205,0.004854369,0,0,55.35,926.11,178.95,11.09375,3.268760563,824,1
13461,2693.5,50.20512821,39,United Kingdom,137,3,131,2,21.5,5.375,4,1,327,897.8333333,0.009174312,0.007982179,0,0,2445.8,247.7,4.28125,19.66058394,981,0
13462,1002.35,10.24193548,62,United Kingdom,141,4,270,0,0,0,0,0,456,250.5875,0.00877193,0,0,0,849.25,153.1,4.40625,7.108865248,1824,0
13464,2409.21,9.243243243,111,United Kingdom,125,5,360,1,13.75,13.75,1,11,348,481.842,0.014367816,0.005707265,0,0,1559.36,849.85,3.90625,19.27368,1740,1
13465,931.12,17.17647059,34,United Kingdom,176,2,270,0,0,0,0,0,316,465.56,0.006329114,0,0,0,613.54,317.58,5.5,5.290454545,632,1
13466,654.3,9.512195122,41,United Kingdom,139,4,126,1,51.15,17.05,3,3.666666667,358,163.575,0.011173184,0.078175149,0,0,576.35,77.95,4.34375,4.707194245,1432,0
13468,8842.93,7.171755725,524,United Kingdom,4,46,118,10,227.05,13.35588235,17,3,466,192.2376087,0.098712446,0.025675879,0,151.9,5792.41,2898.62,0.125,2210.7325,21436,0
13469,82.4,8.666666667,6,United Kingdom,383,1,270,0,0,0,0,0,383,82.4,0.002610966,0,0,0,62.5,19.9,11.96875,0.215143603,383,1
13472,592.24,11.07142857,28,United Kingdom,194,2,270,0,0,0,0,0,286,296.12,0.006993007,0,0,0,526.79,65.45,6.0625,3.052783505,572,1
13473,2229.6,14.0952381,63,United Kingdom,63,7,60,2,246.78,123.39,2,22,454,318.5142857,0.015418502,0.110683531,0,81.6,797.19,1350.81,1.288343558,35.39047619,3178,0
13474,419.75,2.953125,64,United Kingdom,174,2,270,0,0,0,0,0,225,209.875,0.008888889,0,0,29.87,269.28,120.6,5.4375,2.412356322,450,0
13475,317.12,9.652173913,23,United Kingdom,29,1,270,0,0,0,0,0,29,317.12,0.034482759,0,0,0,196.62,120.5,0.90625,10.93517241,29,0
13476,1529.9,5.797468354,79,United Kingdom,11,4,4,1,20.7,10.35,2,1,375,382.475,0.010666667,0.013530296,0,17.7,834.85,677.35,0.34375,139.0818182,1500,0
13477,1542.04,13.06593407,91,United Kingdom,22,6,12,1,7.95,7.95,1,1,414,257.0066667,0.014492754,0.005155508,0,12.6,1254.14,275.3,0.6875,70.09272727,2484,0
13478,2068.03,8.916030534,131,United Kingdom,199,5,301,2,147.75,24.625,6,3.5,407,413.606,0.012285012,0.071444805,0,0,1613.07,454.96,6.21875,10.39211055,2035,1
13479,517.5,13.69047619,42,United Kingdom,182,2,180,2,32.92,8.23,4,1.75,207,258.75,0.009661836,0.063613527,0,0,467.1,50.4,5.6875,2.843406593,414,0
13480,627.82,8.829268293,41,United Kingdom,147,2,270,0,0,0,0,0,410,313.91,0.004878049,0,0,48,446.37,133.45,4.59375,4.270884354,820,1
13481,2022.03,7.862068966,116,United Kingdom,105,6,98,1,4.25,4.25,1,1,466,337.005,0.012875536,0.002101848,0,45.9,1538.25,437.88,3.28125,19.25742857,2796,0
13482,151.45,7.888888889,9,United Kingdom,358,1,270,0,0,0,0,0,358,151.45,0.002793296,0,0,0,120.9,30.55,11.1875,0.423044693,358,0
13484,453.52,5.25,32,United Kingdom,113,2,243,1,23.4,23.4,1,12,370,226.76,0.005405405,0.051596401,0,15.3,202.17,236.05,2.310838446,4.013451327,740,0
13485,2499.68,10.94202899,138,United Kingdom,107,10,137,4,61.3,15.325,4,2.5,466,249.968,0.021459227,0.024523139,0,15.3,1775.46,708.92,3.34375,23.36149533,4660,0
13487,464.62,7,26,United Kingdom,83,3,270,0,0,0,0,0,465,154.8733333,0.006451613,0,0,0,265.1,199.52,2.59375,5.597831325,1395,0
13488,8612.01,10.67647059,408,United Kingdom,39,13,67,3,21.4,7.133333333,3,4,414,662.4623077,0.031400966,0.002484902,0,0,5909.53,2702.48,1.21875,220.8207692,5382,0
13489,235.68,50.28571429,7,United Kingdom,19,2,270,0,0,0,0,0,25,117.84,0.08,0,0,0,235.68,0,0.59375,12.40421053,50,0
13490,154.25,3.125,8,United Kingdom,384,1,270,0,0,0,0,0,384,154.25,0.002604167,0,0,0,19.8,134.45,7.852760736,0.401692708,384,1
13491,4055.75,8.486956522,230,United Kingdom,10,23,270,0,0,0,0,0,463,176.3369565,0.049676026,0,0,85,2825.31,1145.44,0.3125,405.575,10649,0
13493,498.63,62.83333333,6,Switzerland,5,2,270,0,0,0,0,0,17,249.315,0.117647059,0,0,0,458.28,40.35,0.15625,99.726,34,1
13494,316.26,9,18,United Kingdom,42,1,270,0,0,0,0,0,42,316.26,0.023809524,0,0,0,260.16,56.1,1.3125,7.53,42,1
13495,3610.97,17.31304348,115,United Kingdom,90,7,96,3,72.9,9.1125,8,2.75,463,515.8528571,0.01511879,0.020188481,0,0,3383.27,227.7,2.8125,40.12188889,3241,0
13496,465.61,8.037037037,27,United Kingdom,90,1,88,1,35.4,35.4,1,12,90,465.61,0.011111111,0.076029295,0,0,348.91,116.7,2.8125,5.173444444,90,1
13497,1139.83,8.830508475,59,United Kingdom,13,6,99,1,27,27,1,4,400,189.9716667,0.015,0.023687743,0,0,1011.58,128.25,0.40625,87.67923077,2400,1
13498,327.38,21.29411765,17,United Kingdom,460,1,270,0,0,0,0,0,460,327.38,0.002173913,0,0,11.5,279.73,36.15,14.375,0.711695652,460,1
13499,158.23,13.44444444,9,United Kingdom,0,1,270,0,0,0,0,0,0,158.23,1,0,0,0,158.23,0,0,158.23,0,0
13500,299.53,11.45,20,United Kingdom,131,1,270,0,0,0,0,0,131,299.53,0.007633588,0,0,0,229.88,69.65,4.09375,2.28648855,131,0
13501,2870.11,10.79130435,115,Switzerland,18,3,291,1,15,15,1,12,300,956.7033333,0.01,0.005226281,0,0,1921.85,948.26,0.5625,159.4505556,900,1
13502,671.76,13.36,25,United Kingdom,5,4,140,1,5.9,5.9,1,2,279,167.94,0.014336918,0.008782899,0,0,552.36,119.4,0.15625,134.352,1116,1
13503,1489.94,4.596685083,181,United Kingdom,209,4,256,4,71.25,7.125,10,2.1,391,372.485,0.010230179,0.047820718,0,218.14,763.7,508.1,6.53125,7.128899522,1564,1
13506,1308.53,10.88372093,86,United Kingdom,46,5,42,3,29.55,5.91,5,1.2,191,261.706,0.02617801,0.022582593,0,0,1185.91,122.62,1.4375,28.44630435,955,1
13508,176.08,9.75,16,United Kingdom,373,1,270,0,0,0,0,0,373,176.08,0.002680965,0,0,0,129.76,46.32,11.65625,0.472064343,373,0
13509,471.52,27.11111111,18,United Kingdom,3,3,270,0,0,0,0,0,238,157.1733333,0.012605042,0,0,0,471.52,0,0.09375,157.1733333,714,0
13510,2703.23,8.864864865,185,United Kingdom,106,7,115,5,63.5,5.772727273,11,1.636363636,449,386.1757143,0.0155902,0.023490417,0,35.4,1925.82,742.01,3.3125,25.50216981,3143,0
13511,244.61,8.833333333,6,United Kingdom,407,1,214,1,38.15,38.15,1,7,407,244.61,0.002457002,0.155962553,0,0,40.56,204.05,8.323108384,0.601007371,407,1
13512,462.18,11.5,24,United Kingdom,117,3,270,0,0,0,0,0,313,154.06,0.009584665,0,0,0,412.58,49.6,3.65625,3.95025641,939,0
13513,591.89,7.59375,32,United Kingdom,171,2,377,1,27.6,13.8,2,6,385,295.945,0.005194805,0.046630286,0,0,591.89,0,5.34375,3.461345029,770,0
13514,663.7,14.58823529,17,United Kingdom,159,3,270,0,0,0,0,0,412,221.2333333,0.007281553,0,0,0,474.9,188.8,4.96875,4.174213836,1236,1
13515,374.7,8.117647059,17,United Kingdom,179,2,270,0,0,0,0,0,375,187.35,0.005333333,0,0,0,283.9,90.8,5.59375,2.093296089,750,0
13516,295.85,7.588235294,17,United Kingdom,148,1,270,0,0,0,0,0,148,295.85,0.006756757,0,0,0,182.6,113.25,4.625,1.998986486,148,0
13519,220.46,10,11,United Kingdom,173,1,270,0,0,0,0,0,173,220.46,0.005780347,0,0,0,166.7,53.76,5.40625,1.27433526,173,1
13520,3158.02,13.95555556,135,Switzerland,55,7,202,2,92.15,18.43,5,11.4,453,451.1457143,0.015452539,0.029179676,0,10.5,2818.92,328.6,1.71875,57.41854545,3171,0
13523,1136.64,10.20338983,59,United Kingdom,96,2,270,0,0,0,0,0,132,568.32,0.015151515,0,0,0,838.54,298.1,3,11.84,264,0
13526,942.6,30.5,54,United Kingdom,468,2,468,2,239.4,23.94,10,26.4,468,471.3,0.004273504,0.253978358,0,376.99,561.86,3.75,14.625,2.014102564,936,1
13527,2399.43,4.668103448,232,United Kingdom,57,6,415,1,9.95,9.95,1,1,418,399.905,0.014354067,0.004146818,0,50.85,1864.23,484.35,1.78125,42.09526316,2508,0
13530,402.98,15.11111111,18,United Kingdom,364,1,270,0,0,0,0,0,364,402.98,0.002747253,0,0,0,387.08,15.9,11.375,1.107087912,364,1
13531,1254.72,6.264705882,68,United Kingdom,96,5,270,0,0,0,0,0,466,250.944,0.010729614,0,0,0,732.3,522.42,3,13.07,2330,0
13534,2639.17,7.120218579,183,United Kingdom,35,18,31,12,241.4,7.315151515,33,3.03030303,250,146.6205556,0.072,0.091468151,0,0,2219,420.17,1.09375,75.40485714,4500,0
13535,89.5,10,1,United Kingdom,133,1,270,0,0,0,0,0,133,89.5,0.007518797,0,0,0,0,89.5,2.719836401,0.672932331,133,1
13537,717.85,8.023809524,42,United Kingdom,156,2,270,0,0,0,0,0,182,358.925,0.010989011,0,0,0,477.35,240.5,4.875,4.601602564,364,1
13538,2326.58,6.864,125,United Kingdom,5,7,270,0,0,0,0,0,406,332.3685714,0.017241379,0,0,70.2,941.27,1315.11,0.102249489,465.316,2842,0
13539,1089.52,8.491803279,61,United Kingdom,39,5,312,1,12.6,12.6,1,6,321,217.904,0.015576324,0.011564726,0,0,622.4,467.12,1.21875,27.93641026,1605,0
13540,632.39,5.90625,32,United Kingdom,197,3,270,0,0,0,0,0,386,210.7966667,0.007772021,0,0,0,370.05,262.34,6.15625,3.210101523,1158,1
13541,717.9,22.16666667,12,United Kingdom,157,2,153,1,67.35,33.675,2,6.5,300,358.95,0.006666667,0.093815295,0,0,388.2,329.7,4.90625,4.572611465,600,1
